"Reporting Area","Current MMWR Year","MMWR WEEK","Label","Current week","Current week, flag","Previous 52 week Max","Previous 52 weeks Max, flag","Cumulative YTD Current MMWR Year","Cumulative YTD Current MMWR Year, flag","Cumulative YTD Previous MMWR Year","Cumulative YTD Previous MMWR Year, flag","LOCATION1","LOCATION2","sort_order","geocode"
"CALIFORNIA","2024","45","Measles, Indigenous",,"-","2","-","8","-","1","-","CALIFORNIA",,"20244504539","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","45","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","15","-","159","-","3,771","-","6,198","-","CALIFORNIA",,"20244506149","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","46","Campylobacteriosis","139","-","304","-","9,970","-","10,864","-","CALIFORNIA",,"20244601039","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","46","Coccidioidomycosis, Confirmed","51","-","387","-","8,900","-","7,061","-","CALIFORNIA",,"20244601529","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","46","Coccidioidomycosis, total","51","-","387","-","8,900","-","7,061","-","CALIFORNIA",,"20244601669","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","46","Measles, Imported",,"-","1","-","6","-","2","-","CALIFORNIA",,"20244604469","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","46","Measles, Indigenous",,"-","2","-","8","-","1","-","CALIFORNIA",,"20244604539","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","46","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","23","-","160","-","3,912","-","6,336","-","CALIFORNIA",,"20244606149","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","47","Campylobacteriosis","155","-","304","-","10,182","-","11,049","-","CALIFORNIA",,"20244701039","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","47","Coccidioidomycosis, Confirmed","70","-","387","-","9,200","-","7,332","-","CALIFORNIA",,"20244701529","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","47","Coccidioidomycosis, total","70","-","387","-","9,200","-","7,332","-","CALIFORNIA",,"20244701669","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","47","Measles, Imported",,"-","1","-","6","-","2","-","CALIFORNIA",,"20244704469","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","47","Measles, Indigenous",,"-","2","-","8","-","1","-","CALIFORNIA",,"20244704539","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","47","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","17","-","160","-","3,986","-","6,459","-","CALIFORNIA",,"20244706149","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","48","Campylobacteriosis","131","-","304","-","10,343","-","11,305","-","CALIFORNIA",,"20244801039","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","48","Coccidioidomycosis, Confirmed","26","-","387","-","9,343","-","7,719","-","CALIFORNIA",,"20244801529","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","48","Coccidioidomycosis, total","26","-","387","-","9,343","-","7,719","-","CALIFORNIA",,"20244801669","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","48","Measles, Imported",,"-","1","-","6","-","2","-","CALIFORNIA",,"20244804469","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","48","Measles, Indigenous",,"-","2","-","8","-","1","-","CALIFORNIA",,"20244804539","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","48","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","14","-","160","-","4,034","-","6,591","-","CALIFORNIA",,"20244806149","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","49","Campylobacteriosis","177","-","304","-","10,635","-","11,469","-","CALIFORNIA",,"20244901039","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","49","Coccidioidomycosis, Confirmed","92","-","355","-","9,730","-","8,074","-","CALIFORNIA",,"20244901529","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","49","Coccidioidomycosis, total","92","-","355","-","9,730","-","8,074","-","CALIFORNIA",,"20244901669","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","49","Measles, Imported",,"-","1","-","6","-","2","-","CALIFORNIA",,"20244904469","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","49","Measles, Indigenous",,"-","2","-","9","-","1","-","CALIFORNIA",,"20244904539","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","49","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","31","-","161","-","4,172","-","6,692","-","CALIFORNIA",,"20244906149","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","50","Campylobacteriosis","131","-","304","-","10,810","-","11,669","-","CALIFORNIA",,"20245001039","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","50","Coccidioidomycosis, Confirmed","63","-","342","-","9,997","-","8,416","-","CALIFORNIA",,"20245001529","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","50","Coccidioidomycosis, total","63","-","342","-","9,997","-","8,416","-","CALIFORNIA",,"20245001669","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","50","Measles, Imported",,"-","1","-","6","-","2","-","CALIFORNIA",,"20245004469","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","50","Measles, Indigenous",,"-","2","-","9","-","1","-","CALIFORNIA",,"20245004539","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","50","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","21","-","160","-","4,238","-","6,797","-","CALIFORNIA",,"20245006149","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","51","Campylobacteriosis","127","-","304","-","10,962","-","11,828","-","CALIFORNIA",,"20245101039","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","51","Coccidioidomycosis, Confirmed","64","-","341","-","10,238","-","8,755","-","CALIFORNIA",,"20245101529","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","51","Coccidioidomycosis, total","64","-","341","-","10,238","-","8,755","-","CALIFORNIA",,"20245101669","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","51","Measles, Imported",,"-","1","-","6","-","2","-","CALIFORNIA",,"20245104469","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","51","Measles, Indigenous",,"-","2","-","9","-","1","-","CALIFORNIA",,"20245104539","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","51","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","29","-","160","-","4,321","-","6,901","-","CALIFORNIA",,"20245106149","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","52","Campylobacteriosis","80","-","304","-","11,091","-","11,987","-","CALIFORNIA",,"20245201039","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","52","Coccidioidomycosis, Confirmed","19","-","341","-","10,333","-","9,036","-","CALIFORNIA",,"20245201529","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","52","Coccidioidomycosis, total","19","-","341","-","10,333","-","9,036","-","CALIFORNIA",,"20245201669","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","52","Measles, Imported",,"-","1","-","6","-","3","-","CALIFORNIA",,"20245204469","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","52","Measles, Indigenous",,"-","2","-","9","-","1","-","CALIFORNIA",,"20245204539","POINT (-121.49086 38.57944)"
"CALIFORNIA","2024","52","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","11","-","160","-","4,370","-","6,988","-","CALIFORNIA",,"20245206149","POINT (-121.49086 38.57944)"
"California","2025","1","Campylobacteriosis","55",,"304",,"55",,"207",,"California",,"20250100969","POINT (-121.49086 38.57944)"
"California","2025","1","Coccidioidomycosis, Confirmed","17",,"341",,"17",,"310",,"California",,"20250101459","POINT (-121.49086 38.57944)"
"California","2025","1","Coccidioidomycosis, Total","17",,"341",,"17",,"310",,"California",,"20250101599","POINT (-121.49086 38.57944)"
"California","2025","1","Measles, Imported",,"-","1",,,"-",,"-","California",,"20250104399","POINT (-121.49086 38.57944)"
"California","2025","1","Measles, Indigenous",,"-","2",,,"-",,"-","California",,"20250104469","POINT (-121.49086 38.57944)"
"California","2025","1","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","8",,"160",,"8",,"50",,"California",,"20250106219","POINT (-121.49086 38.57944)"
"California","2025","2","Campylobacteriosis","115",,"304",,"184",,"428",,"California",,"20250200969","POINT (-121.49086 38.57944)"
"California","2025","2","Coccidioidomycosis, Confirmed","56",,"341",,"109",,"666",,"California",,"20250201459","POINT (-121.49086 38.57944)"
"California","2025","2","Coccidioidomycosis, Total","56",,"341",,"109",,"666",,"California",,"20250201599","POINT (-121.49086 38.57944)"
"California","2025","2","Measles, Imported",,"-","1",,,"-",,"-","California",,"20250204399","POINT (-121.49086 38.57944)"
"California","2025","2","Measles, Indigenous",,"-","1",,,"-",,"-","California",,"20250204469","POINT (-121.49086 38.57944)"
"California","2025","2","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","29",,"160",,"58",,"109",,"California",,"20250206219","POINT (-121.49086 38.57944)"
"California","2025","3","Campylobacteriosis","111",,"304",,"314",,"609",,"California",,"20250300969","POINT (-121.49086 38.57944)"
"California","2025","3","Coccidioidomycosis, Confirmed","46",,"300",,"240",,"966",,"California",,"20250301459","POINT (-121.49086 38.57944)"
"California","2025","3","Coccidioidomycosis, Total","46",,"300",,"240",,"966",,"California",,"20250301599","POINT (-121.49086 38.57944)"
"California","2025","3","Measles, Imported",,"-","1",,,"-",,"-","California",,"20250304399","POINT (-121.49086 38.57944)"
"California","2025","3","Measles, Indigenous",,"-","1",,,"-",,"-","California",,"20250304469","POINT (-121.49086 38.57944)"
"California","2025","3","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","9",,"160",,"87",,"156",,"California",,"20250306219","POINT (-121.49086 38.57944)"
"California","2025","4","Campylobacteriosis","97",,"304",,"471",,"811",,"California",,"20250400969","POINT (-121.49086 38.57944)"
"California","2025","4","Coccidioidomycosis, Confirmed","39",,"287",,"388",,"1,253",,"California",,"20250401459","POINT (-121.49086 38.57944)"
"California","2025","4","Coccidioidomycosis, Total","39",,"287",,"388",,"1,253",,"California",,"20250401599","POINT (-121.49086 38.57944)"
"California","2025","4","Measles, Imported",,"-","1",,,"-",,"-","California",,"20250404399","POINT (-121.49086 38.57944)"
"California","2025","4","Measles, Indigenous",,"-","1",,,"-",,"-","California",,"20250404469","POINT (-121.49086 38.57944)"
"California","2025","4","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","16",,"162",,"143",,"203",,"California",,"20250406219","POINT (-121.49086 38.57944)"
"California","2025","5","Campylobacteriosis","122",,"304",,"660",,"986",,"California",,"20250500969","POINT (-121.49086 38.57944)"
"California","2025","5","Coccidioidomycosis, Confirmed","55",,"308",,"573",,"1,516",,"California",,"20250501459","POINT (-121.49086 38.57944)"
"California","2025","5","Coccidioidomycosis, Total","55",,"308",,"573",,"1,516",,"California",,"20250501599","POINT (-121.49086 38.57944)"
"California","2025","5","Measles, Imported",,"-","1",,,"-","1",,"California",,"20250504399","POINT (-121.49086 38.57944)"
"California","2025","5","Measles, Indigenous",,"-","1",,,"-","1",,"California",,"20250504469","POINT (-121.49086 38.57944)"
"California","2025","5","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","20",,"163",,"193",,"262",,"California",,"20250506219","POINT (-121.49086 38.57944)"
"California","2025","6","Campylobacteriosis","127",,"305",,"834",,"1,191",,"California",,"20250600969","POINT (-121.49086 38.57944)"
"California","2025","6","Coccidioidomycosis, Confirmed","53",,"311",,"778",,"1,732",,"California",,"20250601459","POINT (-121.49086 38.57944)"
"California","2025","6","Coccidioidomycosis, Total","53",,"311",,"778",,"1,732",,"California",,"20250601599","POINT (-121.49086 38.57944)"
"California","2025","6","Measles, Imported",,"-","1",,,"-","1",,"California",,"20250604399","POINT (-121.49086 38.57944)"
"California","2025","6","Measles, Indigenous",,"-","1",,,"-","1",,"California",,"20250604469","POINT (-121.49086 38.57944)"
"California","2025","6","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","5",,"163",,"219",,"310",,"California",,"20250606219","POINT (-121.49086 38.57944)"
"California","2025","7","Campylobacteriosis","115",,"305",,"996",,"1,408",,"California",,"20250700969","POINT (-121.49086 38.57944)"
"California","2025","7","Coccidioidomycosis, Confirmed","78",,"332",,"1,047",,"1,969",,"California",,"20250701459","POINT (-121.49086 38.57944)"
"California","2025","7","Coccidioidomycosis, Total","78",,"332",,"1,047",,"1,969",,"California",,"20250701599","POINT (-121.49086 38.57944)"
"California","2025","7","Measles, Imported",,"-","1",,"1",,"1",,"California",,"20250704399","POINT (-121.49086 38.57944)"
"California","2025","7","Measles, Indigenous",,"-","1",,,"-","1",,"California",,"20250704469","POINT (-121.49086 38.57944)"
"California","2025","7","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","18",,"163",,"268",,"359",,"California",,"20250706219","POINT (-121.49086 38.57944)"
"California","2025","8","Campylobacteriosis","111",,"305",,"1,185",,"1,579",,"California",,"20250800969","POINT (-121.49086 38.57944)"
"California","2025","8","Coccidioidomycosis, Confirmed","86",,"376",,"1,219",,"2,211",,"California",,"20250801459","POINT (-121.49086 38.57944)"
"California","2025","8","Coccidioidomycosis, Total","86",,"376",,"1,219",,"2,211",,"California",,"20250801599","POINT (-121.49086 38.57944)"
"California","2025","8","Measles, Imported","1",,"1",,"2",,"1",,"California",,"20250804399","POINT (-121.49086 38.57944)"
"California","2025","8","Measles, Indigenous",,"-","1",,,"-","1",,"California",,"20250804469","POINT (-121.49086 38.57944)"
"California","2025","8","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","13",,"163",,"304",,"395",,"California",,"20250806219","POINT (-121.49086 38.57944)"
"California","2025","9","Campylobacteriosis","143",,"305",,"1,378",,"1,782",,"California",,"20250900969","POINT (-121.49086 38.57944)"
"California","2025","9","Coccidioidomycosis, Confirmed","63",,"379",,"1,402",,"2,544",,"California",,"20250901459","POINT (-121.49086 38.57944)"
"California","2025","9","Coccidioidomycosis, Total","63",,"379",,"1,402",,"2,544",,"California",,"20250901599","POINT (-121.49086 38.57944)"
"California","2025","9","Measles, Imported",,"-","1",,"2",,"2",,"California",,"20250904399","POINT (-121.49086 38.57944)"
"California","2025","9","Measles, Indigenous",,"-","1",,"1",,"2",,"California",,"20250904469","POINT (-121.49086 38.57944)"
"California","2025","9","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","23",,"163",,"366",,"452",,"California",,"20250906219","POINT (-121.49086 38.57944)"
"California","2025","10","Campylobacteriosis","135",,"305",,"1,577",,"1,982",,"California",,"20251000969","POINT (-121.49086 38.57944)"
"California","2025","10","Coccidioidomycosis, Confirmed","59",,"381",,"1,635",,"2,773",,"California",,"20251001459","POINT (-121.49086 38.57944)"
"California","2025","10","Coccidioidomycosis, Total","59",,"381",,"1,635",,"2,773",,"California",,"20251001599","POINT (-121.49086 38.57944)"
"California","2025","10","Measles, Imported",,"-","1",,"2",,"2",,"California",,"20251004399","POINT (-121.49086 38.57944)"
"California","2025","10","Measles, Indigenous",,"-","1",,"1",,"2",,"California",,"20251004469","POINT (-121.49086 38.57944)"
"California","2025","10","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","21",,"163",,"435",,"491",,"California",,"20251006219","POINT (-121.49086 38.57944)"
"California","2025","11","Campylobacteriosis","137",,"305",,"1,811",,"2,156",,"California",,"20251100969","POINT (-121.49086 38.57944)"
"California","2025","11","Coccidioidomycosis, Confirmed","52",,"393",,"1,891",,"2,957",,"California",,"20251101459","POINT (-121.49086 38.57944)"
"California","2025","11","Coccidioidomycosis, Total","52",,"393",,"1,891",,"2,957",,"California",,"20251101599","POINT (-121.49086 38.57944)"
"California","2025","11","Measles, Imported",,"-","1",,"2",,"2",,"California",,"20251104399","POINT (-121.49086 38.57944)"
"California","2025","11","Measles, Indigenous",,"-","2",,"3",,"3",,"California",,"20251104469","POINT (-121.49086 38.57944)"
"California","2025","11","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","20",,"161",,"505",,"534",,"California",,"20251106219","POINT (-121.49086 38.57944)"
"California","2025","12","Campylobacteriosis","154",,"305",,"2,035",,"2,326",,"California",,"20251200969","POINT (-121.49086 38.57944)"
"California","2025","12","Coccidioidomycosis, Confirmed","50",,"393",,"2,143",,"3,151",,"California",,"20251201459","POINT (-121.49086 38.57944)"
"California","2025","12","Coccidioidomycosis, Total","50",,"393",,"2,143",,"3,151",,"California",,"20251201599","POINT (-121.49086 38.57944)"
"California","2025","12","Measles, Imported",,"-","1",,"2",,"2",,"California",,"20251204399","POINT (-121.49086 38.57944)"
"California","2025","12","Measles, Indigenous",,"-","3",,"6",,"3",,"California",,"20251204469","POINT (-121.49086 38.57944)"
"California","2025","12","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","7",,"161",,"565",,"575",,"California",,"20251206219","POINT (-121.49086 38.57944)"
"California","2025","13","Campylobacteriosis","125",,"305",,"2,191",,"2,505",,"California",,"20251300969","POINT (-121.49086 38.57944)"
"California","2025","13","Coccidioidomycosis, Confirmed","29",,"392",,"2,333",,"3,301",,"California",,"20251301459","POINT (-121.49086 38.57944)"
"California","2025","13","Coccidioidomycosis, Total","29",,"392",,"2,333",,"3,301",,"California",,"20251301599","POINT (-121.49086 38.57944)"
"California","2025","13","Measles, Imported",,"-","1",,"2",,"3",,"California",,"20251304399","POINT (-121.49086 38.57944)"
"California","2025","13","Measles, Indigenous",,"-","3",,"6",,"3",,"California",,"20251304469","POINT (-121.49086 38.57944)"
"California","2025","13","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","18",,"161",,"612",,"618",,"California",,"20251306219","POINT (-121.49086 38.57944)"
"California","2025","14","Campylobacteriosis","145",,"305",,"2,432",,"2,752",,"California",,"20251400969","POINT (-121.49086 38.57944)"
"California","2025","14","Coccidioidomycosis, Confirmed","57",,"391",,"2,612",,"3,527",,"California",,"20251401459","POINT (-121.49086 38.57944)"
"California","2025","14","Coccidioidomycosis, Total","57",,"391",,"2,612",,"3,527",,"California",,"20251401599","POINT (-121.49086 38.57944)"
"California","2025","14","Measles, Imported",,"-","1",,"3",,"3",,"California",,"20251404399","POINT (-121.49086 38.57944)"
"California","2025","14","Measles, Indigenous",,"-","3",,"6",,"3",,"California",,"20251404469","POINT (-121.49086 38.57944)"
"California","2025","14","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","26",,"161",,"694",,"653",,"California",,"20251406219","POINT (-121.49086 38.57944)"
"California","2025","15","Campylobacteriosis","151",,"304",,"2,625",,"2,941",,"California",,"20251500969","POINT (-121.49086 38.57944)"
"California","2025","15","Coccidioidomycosis, Confirmed","47",,"399",,"2,847",,"3,751",,"California",,"20251501459","POINT (-121.49086 38.57944)"
"California","2025","15","Coccidioidomycosis, Total","47",,"399",,"2,847",,"3,751",,"California",,"20251501599","POINT (-121.49086 38.57944)"
"California","2025","15","Measles, Imported",,"-","1",,"3",,"3",,"California",,"20251504399","POINT (-121.49086 38.57944)"
"California","2025","15","Measles, Indigenous",,"-","3",,"6",,"3",,"California",,"20251504469","POINT (-121.49086 38.57944)"
"California","2025","15","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","37",,"163",,"776",,"697",,"California",,"20251506219","POINT (-121.49086 38.57944)"
"California","2025","16","Campylobacteriosis","106",,"305",,"2,788",,"3,153",,"California",,"20251600969","POINT (-121.49086 38.57944)"
"California","2025","16","Coccidioidomycosis, Confirmed","45",,"399",,"3,001",,"3,947",,"California",,"20251601459","POINT (-121.49086 38.57944)"
"California","2025","16","Coccidioidomycosis, Total","45",,"399",,"3,001",,"3,947",,"California",,"20251601599","POINT (-121.49086 38.57944)"
"California","2025","16","Measles, Imported",,"-","1",,"3",,"3",,"California",,"20251604399","POINT (-121.49086 38.57944)"
"California","2025","16","Measles, Indigenous",,"-","3",,"6",,"3",,"California",,"20251604469","POINT (-121.49086 38.57944)"
"California","2025","16","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","18",,"165",,"854",,"752",,"California",,"20251606219","POINT (-121.49086 38.57944)"
"California","2025","17","Campylobacteriosis","155",,"303",,"3,057",,"3,354",,"California",,"20251700969","POINT (-121.49086 38.57944)"
"California","2025","17","Coccidioidomycosis, Confirmed","63",,"399",,"3,263",,"4,133",,"California",,"20251701459","POINT (-121.49086 38.57944)"
"California","2025","17","Coccidioidomycosis, Total","63",,"399",,"3,263",,"4,133",,"California",,"20251701599","POINT (-121.49086 38.57944)"
"California","2025","17","Measles, Imported",,"-","1",,"3",,"3",,"California",,"20251704399","POINT (-121.49086 38.57944)"
"California","2025","17","Measles, Indigenous",,"-","3",,"7",,"3",,"California",,"20251704469","POINT (-121.49086 38.57944)"
"California","2025","17","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","39",,"165",,"926",,"823",,"California",,"20251706219","POINT (-121.49086 38.57944)"
"California","2025","18","Campylobacteriosis","100",,"303",,"3,237",,"3,574",,"California",,"20251800969","POINT (-121.49086 38.57944)"
"California","2025","18","Coccidioidomycosis, Confirmed","58",,"399",,"3,481",,"4,361",,"California",,"20251801459","POINT (-121.49086 38.57944)"
"California","2025","18","Coccidioidomycosis, Total","58",,"399",,"3,481",,"4,361",,"California",,"20251801599","POINT (-121.49086 38.57944)"
"California","2025","18","Measles, Imported",,"-","1",,"3",,"3",,"California",,"20251804399","POINT (-121.49086 38.57944)"
"California","2025","18","Measles, Indigenous",,"-","3",,"7",,"4",,"California",,"20251804469","POINT (-121.49086 38.57944)"
"California","2025","18","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","31",,"165",,"996",,"926",,"California",,"20251806219","POINT (-121.49086 38.57944)"
"California","2025","19","Campylobacteriosis","151",,"304",,"3,502",,"3,829",,"California",,"20251900969","POINT (-121.49086 38.57944)"
"California","2025","19","Coccidioidomycosis, Confirmed","66",,"401",,"3,759",,"4,561",,"California",,"20251901459","POINT (-121.49086 38.57944)"
"California","2025","19","Coccidioidomycosis, Total","66",,"401",,"3,759",,"4,561",,"California",,"20251901599","POINT (-121.49086 38.57944)"
"California","2025","19","Measles, Imported",,"-","1",,"3",,"3",,"California",,"20251904399","POINT (-121.49086 38.57944)"
"California","2025","19","Measles, Indigenous","1",,"3",,"9",,"4",,"California",,"20251904469","POINT (-121.49086 38.57944)"
"California","2025","19","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","23",,"165",,"1,067",,"1,010",,"California",,"20251906219","POINT (-121.49086 38.57944)"
"California","2025","20","Campylobacteriosis","181",,"304",,"3,744",,"4,100",,"California",,"20252000969","POINT (-121.49086 38.57944)"
"California","2025","20","Coccidioidomycosis, Confirmed","67",,"401",,"4,036",,"4,740",,"California",,"20252001459","POINT (-121.49086 38.57944)"
"California","2025","20","Coccidioidomycosis, Total","67",,"401",,"4,036",,"4,740",,"California",,"20252001599","POINT (-121.49086 38.57944)"
"California","2025","20","Measles, Imported",,"-","1",,"3",,"3",,"California",,"20252004399","POINT (-121.49086 38.57944)"
"California","2025","20","Measles, Indigenous",,"-","3",,"8",,"5",,"California",,"20252004469","POINT (-121.49086 38.57944)"
"California","2025","20","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","47",,"166",,"1,200",,"1,094",,"California",,"20252006219","POINT (-121.49086 38.57944)"
"California","2025","21","Campylobacteriosis","202",,"304",,"4,001",,"4,367",,"California",,"20252100969","POINT (-121.49086 38.57944)"
"California","2025","21","Coccidioidomycosis, Confirmed","51",,"401",,"4,231",,"4,935",,"California",,"20252101459","POINT (-121.49086 38.57944)"
"California","2025","21","Coccidioidomycosis, Total","51",,"401",,"4,231",,"4,935",,"California",,"20252101599","POINT (-121.49086 38.57944)"
"California","2025","21","Measles, Imported",,"-","1",,"3",,"4",,"California",,"20252104399","POINT (-121.49086 38.57944)"
"California","2025","21","Measles, Indigenous",,"-","3",,"8",,"5",,"California",,"20252104469","POINT (-121.49086 38.57944)"
"California","2025","21","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","38",,"166",,"1,284",,"1,189",,"California",,"20252106219","POINT (-121.49086 38.57944)"
"California","2025","22","Campylobacteriosis","173",,"304",,"4,266",,"4,630",,"California",,"20252200969","POINT (-121.49086 38.57944)"
"California","2025","22","Coccidioidomycosis, Confirmed","66",,"401",,"4,466",,"5,105",,"California",,"20252201459","POINT (-121.49086 38.57944)"
"California","2025","22","Coccidioidomycosis, Total","66",,"401",,"4,466",,"5,105",,"California",,"20252201599","POINT (-121.49086 38.57944)"
"California","2025","22","Measles, Imported",,"-","1",,"3",,"4",,"California",,"20252204399","POINT (-121.49086 38.57944)"
"California","2025","22","Measles, Indigenous",,"-","3",,"8",,"5",,"California",,"20252204469","POINT (-121.49086 38.57944)"
"California","2025","22","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","27",,"166",,"1,381",,"1,344",,"California",,"20252206219","POINT (-121.49086 38.57944)"
"California","2025","23","Campylobacteriosis","207",,"303",,"4,549",,"4,934",,"California",,"20252300969","POINT (-121.49086 38.57944)"
"California","2025","23","Coccidioidomycosis, Confirmed","74",,"401",,"4,682",,"5,304",,"California",,"20252301459","POINT (-121.49086 38.57944)"
"California","2025","23","Coccidioidomycosis, Total","74",,"401",,"4,682",,"5,304",,"California",,"20252301599","POINT (-121.49086 38.57944)"
"California","2025","23","Measles, Imported",,"-","1",,"3",,"4",,"California",,"20252304399","POINT (-121.49086 38.57944)"
"California","2025","23","Measles, Indigenous","1",,"3",,"10",,"5",,"California",,"20252304469","POINT (-121.49086 38.57944)"
"California","2025","23","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","41",,"166",,"1,488",,"1,457",,"California",,"20252306219","POINT (-121.49086 38.57944)"
"California","2025","24","Campylobacteriosis","236",,"289",,"4,838",,"5,200",,"California",,"20252400969","POINT (-121.49086 38.57944)"
"California","2025","24","Coccidioidomycosis, Confirmed","55",,"401",,"4,846",,"5,517",,"California",,"20252401459","POINT (-121.49086 38.57944)"
"California","2025","24","Coccidioidomycosis, Total","55",,"401",,"4,846",,"5,517",,"California",,"20252401599","POINT (-121.49086 38.57944)"
"California","2025","24","Measles, Imported",,"-","1",,"3",,"5",,"California",,"20252404399","POINT (-121.49086 38.57944)"
"California","2025","24","Measles, Indigenous",,"-","3",,"13",,"5",,"California",,"20252404469","POINT (-121.49086 38.57944)"
"California","2025","24","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","34",,"166",,"1,574",,"1,555",,"California",,"20252406219","POINT (-121.49086 38.57944)"
"California","2025","25","Campylobacteriosis","200",,"289",,"5,072",,"5,453",,"California",,"20252500969","POINT (-121.49086 38.57944)"
"California","2025","25","Coccidioidomycosis, Confirmed","78",,"402",,"5,102",,"5,738",,"California",,"20252501459","POINT (-121.49086 38.57944)"
"California","2025","25","Coccidioidomycosis, Total","78",,"402",,"5,102",,"5,738",,"California",,"20252501599","POINT (-121.49086 38.57944)"
"California","2025","25","Measles, Imported",,"-","1",,"3",,"5",,"California",,"20252504399","POINT (-121.49086 38.57944)"
"California","2025","25","Measles, Indigenous",,"-","3",,"14",,"6",,"California",,"20252504469","POINT (-121.49086 38.57944)"
"California","2025","25","Salmonellosis (excluding Salmonella Typhi infection and Salmonella Paratyphi infection)","39",,"166",,"1,668",,"1,686",,"California",,"20252506219","POINT (-121.49086 38.57944)"
